"日期","燃气用量","湿度极差归一化","pm2.5归一化","AQI归一化","季节因素归一化"
10/5/16 12:00 AM,180.69,0.378698224852071,0.108108108108108,0.105022831050228,0.0350076103500761
10/6/16 12:00 AM,195.46,1.84681130834977,0.172972972972973,0.164383561643836,0.0547945205479452
10/7/16 12:00 AM,211.85,1.77777777777778,0.221621621621622,0.210045662100457,0.0700152207001522
10/8/16 12:00 AM,237.67,0.900065746219592,0.0918918918918919,0.0867579908675799,0.0289193302891933
10/9/16 12:00 AM,228.09,2.6094674556213,0.0432432432432432,0.0228310502283105,0.0076103500761035
10/10/16 12:00 AM,236.02,2.36686390532544,0.0540540540540541,0.0182648401826484,0.0060882800608828
10/11/16 12:00 AM,245.96,2.06180144641683,0.0756756756756757,0.0593607305936073,0.0197869101978691
10/12/16 12:00 AM,248.9,1.9888231426693,0.108108108108108,0.0958904109589041,0.0319634703196347
10/13/16 12:00 AM,254.75,1.45233399079553,0.162162162162162,0.150684931506849,0.0502283105022831
10/14/16 12:00 AM,252.18,2.06180144641683,0.172972972972973,0.164383561643836,0.0547945205479452
10/15/16 12:00 AM,249.78,1.57856673241289,0.216216216216216,0.200913242009132,0.0669710806697108
10/16/16 12:00 AM,246.65,0.760026298487837,0.383783783783784,0.36986301369863,0.123287671232877
10/17/16 12:00 AM,259.16,0.237343852728468,0.254054054054054,0.237442922374429,0.0791476407914764
10/18/16 12:00 AM,249.09,0.552925706771861,0.291891891891892,0.28310502283105,0.0943683409436834
10/19/16 12:00 AM,247.28,1.05193951347797,0.324324324324324,0.310502283105023,0.103500761035008
10/20/16 12:00 AM,249.78,1.1051939513478,0.351351351351351,0.34703196347032,0.115677321156773
10/21/16 12:00 AM,252.19,0.949375410913872,0.389189189189189,0.378995433789954,0.126331811263318
10/22/16 12:00 AM,238.58,1.15976331360947,0.405405405405405,0.392694063926941,0.13089802130898
10/23/16 12:00 AM,236.41,1.51479289940828,0.00540540540540541,0.0,0.0
10/24/16 12:00 AM,248.85,1.45233399079553,0.0486486486486487,0.0547945205479452,0.0182648401826484
10/25/16 12:00 AM,247.95,0.715976331360947,0.102702702702703,0.136986301369863,0.045662100456621
10/26/16 12:00 AM,254.35,0.900065746219592,0.113513513513514,0.141552511415525,0.0471841704718417
10/27/16 12:00 AM,244.23,0.715976331360947,0.124324324324324,0.136986301369863,0.045662100456621
10/28/16 12:00 AM,246.91,0.515450361604208,0.0216216216216216,0.0319634703196347,0.0106544901065449
10/29/16 12:00 AM,264.63,0.347797501643655,0.0540540540540541,0.0684931506849315,0.0228310502283105
10/30/16 12:00 AM,284.32,0.85207100591716,0.189189189189189,0.19634703196347,0.0654490106544901
10/31/16 12:00 AM,301.69,0.552925706771861,0.221621621621622,0.210045662100457,0.0700152207001522
11/1/16 12:00 AM,283.38,1.21564760026298,0.313513513513514,0.301369863013699,0.100456621004566
11/2/16 12:00 AM,286.56,0.444444444444445,0.578378378378378,0.579908675799087,0.193302891933029
11/3/16 12:00 AM,285.24,0.552925706771861,0.497297297297297,0.493150684931507,0.164383561643836
11/4/16 12:00 AM,288.41,1.27284681130835,0.605405405405405,0.616438356164384,0.205479452054795
11/5/16 12:00 AM,280.4,1.05193951347797,0.756756756756757,0.780821917808219,0.26027397260274
11/6/16 12:00 AM,267.47,0.673241288625904,0.572972972972973,0.579908675799087,0.193302891933029
11/7/16 12:00 AM,285.66,1.51479289940828,0.0540540540540541,0.0684931506849315,0.0228310502283105
11/8/16 12:00 AM,291.78,0.347797501643655,0.151351351351351,0.159817351598174,0.0532724505327245
11/9/16 12:00 AM,313.59,1.05193951347797,0.12972972972973,0.118721461187215,0.0395738203957382
11/10/16 12:00 AM,335.74,1.64365548980934,0.281081081081081,0.264840182648402,0.0882800608828006
11/11/16 12:00 AM,346.65,1.77777777777778,0.2,0.191780821917808,0.0639269406392694
11/12/16 12:00 AM,325.77,0.760026298487837,0.254054054054054,0.264840182648402,0.0882800608828006
11/13/16 12:00 AM,321.97,0.85207100591716,0.454054054054054,0.442922374429224,0.147640791476408
11/14/16 12:00 AM,312.51,0.515450361604208,0.67027027027027,0.689497716894977,0.229832572298326
11/15/16 12:00 AM,297.0,0.673241288625904,0.881081081081081,0.89041095890411,0.296803652968037
11/16/16 12:00 AM,299.81,0.900065746219592,0.47027027027027,0.461187214611872,0.153729071537291
11/17/16 12:00 AM,316.75,0.715976331360947,0.52972972972973,0.525114155251142,0.175038051750381
11/18/16 12:00 AM,295.49,1.57856673241289,0.545945945945946,0.547945205479452,0.182648401826484
11/19/16 12:00 AM,298.83,1.0,0.389189189189189,0.374429223744292,0.124809741248097
11/20/16 12:00 AM,282.32,0.21301775147929,0.427027027027027,0.4337899543379,0.144596651445967
11/21/16 12:00 AM,297.0,1.91715976331361,0.67027027027027,0.689497716894977,0.229832572298326
11/22/16 12:00 AM,297.58,0.318211702827087,0.108108108108108,0.123287671232877,0.0410958904109589
11/23/16 12:00 AM,376.39,0.318211702827087,0.0648648648648649,0.0867579908675799,0.0289193302891933
11/24/16 12:00 AM,398.84,1.05193951347797,0.140540540540541,0.164383561643836,0.0547945205479452
11/25/16 12:00 AM,430.19,0.760026298487837,0.232432432432432,0.228310502283105,0.076103500761035
11/26/16 12:00 AM,430.33,0.0164365548980934,0.243243243243243,0.264840182648402,0.0882800608828006
11/27/16 12:00 AM,414.19,0.262984878369494,0.345945945945946,0.365296803652968,0.121765601217656
11/28/16 12:00 AM,431.97,0.168310322156476,0.486486486486487,0.493150684931507,0.164383561643836
11/29/16 12:00 AM,430.15,0.444444444444445,0.297297297297297,0.301369863013699,0.100456621004566
11/30/16 12:00 AM,408.13,0.128862590401052,0.318918918918919,0.315068493150685,0.105022831050228
12/1/16 12:00 AM,392.47,0.444444444444445,0.497297297297297,0.497716894977169,0.165905631659056
12/2/16 12:00 AM,413.93,0.715976331360947,0.735135135135135,0.757990867579909,0.252663622526636
12/3/16 12:00 AM,422.95,0.591715976331361,0.632432432432432,0.643835616438356,0.214611872146119
12/4/16 12:00 AM,427.22,1.27284681130835,0.740540540540541,0.753424657534247,0.251141552511416
12/5/16 12:00 AM,451.46,0.378698224852071,0.508108108108108,0.506849315068493,0.168949771689498
12/6/16 12:00 AM,446.24,0.00262984878369494,0.545945945945946,0.547945205479452,0.182648401826484
12/7/16 12:00 AM,440.14,0.410913872452334,0.724324324324324,0.73972602739726,0.246575342465753
12/8/16 12:00 AM,441.54,0.760026298487837,0.718918918918919,0.744292237442922,0.248097412480974
12/9/16 12:00 AM,460.89,0.949375410913872,0.713513513513514,0.735159817351598,0.245053272450533
12/10/16 12:00 AM,458.36,0.479289940828402,0.654054054054054,0.666666666666667,0.222222222222222
12/11/16 12:00 AM,446.2,1.71005917159763,0.437837837837838,0.4337899543379,0.144596651445967
12/12/16 12:00 AM,456.21,1.27284681130835,0.32972972972973,0.319634703196347,0.106544901065449
12/13/16 12:00 AM,453.49,1.27284681130835,0.394594594594595,0.383561643835616,0.127853881278539
12/14/16 12:00 AM,448.23,0.760026298487837,0.427027027027027,0.415525114155251,0.138508371385084
12/15/16 12:00 AM,445.66,0.552925706771861,0.594594594594595,0.607305936073059,0.202435312024353
12/16/16 12:00 AM,452.84,0.289940828402367,0.605405405405405,0.616438356164384,0.205479452054795
12/17/16 12:00 AM,460.13,1.57856673241289,0.421621621621622,0.415525114155251,0.138508371385084
12/18/16 12:00 AM,451.99,1.51479289940828,0.632432432432432,0.643835616438356,0.214611872146119
12/19/16 12:00 AM,457.9,1.21564760026298,0.724324324324324,0.73972602739726,0.246575342465753
12/20/16 12:00 AM,464.63,1.0,1.0,1.0,0.333333333333333
12/21/16 12:00 AM,473.16,1.21564760026298,0.708108108108108,0.721461187214612,0.240487062404871
12/22/16 12:00 AM,468.64,0.032215647600263,0.654054054054054,0.662100456621005,0.220700152207002
12/23/16 12:00 AM,441.96,0.715976331360947,0.718918918918919,0.73972602739726,0.246575342465753
12/24/16 12:00 AM,462.68,1.0,0.481081081081081,0.479452054794521,0.159817351598174
12/25/16 12:00 AM,460.29,1.05193951347797,0.118918918918919,0.100456621004566,0.0334855403348554
12/26/16 12:00 AM,482.8,0.168310322156476,0.172972972972973,0.164383561643836,0.0547945205479452
12/27/16 12:00 AM,492.46,0.00591715976331361,0.286486486486487,0.273972602739726,0.091324200913242
12/28/16 12:00 AM,479.64,0.262984878369494,0.313513513513514,0.296803652968037,0.0989345509893455
12/29/16 12:00 AM,475.49,0.237343852728468,0.481081081081081,0.474885844748858,0.158295281582953
12/30/16 12:00 AM,474.93,1.33136094674556,0.502702702702703,0.497716894977169,0.165905631659056
12/31/16 12:00 AM,480.9,0.444444444444445,0.664864864864865,0.675799086757991,0.225266362252664
